-1.90553 63.1215
-1.60419 62.2579
-1.47685 60.7837
-1.29797 60.4537
-1.17554 60.0546
-1.00111 58.3803
-0.90321 63.2895
-0.77555 60.1352
-0.73218 54.6931
-0.60561 57.3184
-0.47891 59.2043
-0.45859 51.2749
-0.43041 51.5447
-0.38349 52.2855
-0.30688 45.2988
-0.20441 50.9474
-0.17447 41.8759
-0.12336 45.3722
-0.08077 44.0967
-0.00072 43.8306
0.17816 43.5006
0.30494 44.9834
