#KD=    4.140000e+02 [muM]
#Ebind= 1.480000e+01 [kT]
    CL0[muM]     CR0[muM]      CL[muM]
1.812695e-07 2.234775e-07 1.962277e-14
1.812695e-07 2.755135e-07 9.659102e-15
1.812695e-07 3.396660e-07 5.805771e-15
1.812695e-07 4.187561e-07 3.862566e-15
1.812695e-07 5.162621e-07 3.011989e-15
1.812695e-07 6.364720e-07 1.753196e-15
1.812695e-07 7.846725e-07 1.661426e-15
1.812695e-07 9.673809e-07 1.039701e-15
1.812695e-07 1.192632e-06 9.861440e-16
1.812695e-07 1.470333e-06 9.861440e-16
1.812695e-07 1.812695e-06 6.752816e-16
1.812695e-07 2.234775e-06 3.376408e-16
1.812695e-07 2.755135e-06 3.376408e-16
1.812695e-07 3.396660e-06 3.376408e-16
1.812695e-07 4.187561e-06 1.688204e-16
1.812695e-07 5.162621e-06 1.688204e-16
1.812695e-07 6.364720e-06 1.688204e-16
1.812695e-07 7.846725e-06 8.441020e-17
1.812695e-07 9.673809e-06 8.441020e-17
1.812695e-07 1.192632e-05 8.441020e-17
1.812695e-07 1.470333e-05 8.441020e-17
1.812695e-07 1.812695e-05 4.220510e-17
