#KD=    4.140000e+02 [muM]
#Ebind= 1.180000e+01 [kT]
    CL0[muM]     CR0[muM]      CL[muM]
1.812695e-07 2.234775e-07 1.681561e-08
1.812695e-07 2.755135e-07 1.299292e-08
1.812695e-07 3.396660e-07 1.009431e-08
1.812695e-07 4.187561e-07 7.889141e-09
1.812695e-07 5.162621e-07 6.201204e-09
1.812695e-07 6.364720e-07 4.899798e-09
1.812695e-07 7.846725e-07 3.889064e-09
1.812695e-07 9.673809e-07 3.098726e-09
1.812695e-07 1.192632e-06 2.476977e-09
1.812695e-07 1.470333e-06 1.985282e-09
1.812695e-07 1.812695e-06 1.594704e-09
1.812695e-07 2.234775e-06 1.283288e-09
1.812695e-07 2.755135e-06 1.034213e-09
1.812695e-07 3.396660e-06 8.344892e-10
1.812695e-07 4.187561e-06 6.739986e-10
1.812695e-07 5.162621e-06 5.448099e-10
1.812695e-07 6.364720e-06 4.406699e-10
1.812695e-07 7.846725e-06 3.566252e-10
1.812695e-07 9.673809e-06 2.887344e-10
1.812695e-07 1.192632e-05 2.338487e-10
1.812695e-07 1.470333e-05 1.894504e-10
1.812695e-07 1.812695e-05 1.535174e-10
