#KD=    4.140000e+02 [muM]
#Ebind= 1.140000e+01 [kT]
    CL0[muM]     CR0[muM]      CL[muM]
1.812695e-07 2.234775e-07 2.767302e-09
1.812695e-07 2.755135e-07 1.893890e-09
1.812695e-07 3.396660e-07 1.348522e-09
1.812695e-07 4.187561e-07 9.896221e-10
1.812695e-07 5.162621e-07 7.429217e-10
1.812695e-07 6.364720e-07 5.673512e-10
1.812695e-07 7.846725e-07 4.389451e-10
1.812695e-07 9.673809e-07 3.430061e-10
1.812695e-07 1.192632e-06 2.701131e-10
1.812695e-07 1.470333e-06 2.139954e-10
1.812695e-07 1.812695e-06 1.703416e-10
1.812695e-07 2.234775e-06 1.361004e-10
1.812695e-07 2.755135e-06 1.090651e-10
1.812695e-07 3.396660e-06 8.760792e-11
1.812695e-07 4.187561e-06 7.050522e-11
1.812695e-07 5.162621e-06 5.682687e-11
1.812695e-07 6.364720e-06 4.585843e-11
1.812695e-07 7.846725e-06 3.704404e-11
1.812695e-07 9.673809e-06 2.994653e-11
1.812695e-07 1.192632e-05 2.422473e-11
1.812695e-07 1.470333e-05 1.960691e-11
1.812695e-07 1.812695e-05 1.587496e-11
