#KD=    4.140000e+02 [muM]
#Ebind= 1.180000e+01 [kT]
    CL0[muM]     CR0[muM]      CL[muM]
1.812695e-07 2.234775e-07 2.107273e-09
1.812695e-07 2.755135e-07 1.504252e-09
1.812695e-07 3.396660e-07 1.107249e-09
1.812695e-07 4.187561e-07 8.334262e-10
1.812695e-07 5.162621e-07 6.378118e-10
1.812695e-07 6.364720e-07 4.942638e-10
1.812695e-07 7.846725e-07 3.867159e-10
1.812695e-07 9.673809e-07 3.048261e-10
1.812695e-07 1.192632e-06 2.416744e-10
1.812695e-07 1.470333e-06 1.924832e-10
1.812695e-07 1.812695e-06 1.538600e-10
1.812695e-07 2.234775e-06 1.233399e-10
1.812695e-07 2.755135e-06 9.910083e-11
1.812695e-07 3.396660e-06 7.977226e-11
1.812695e-07 4.187561e-06 6.430722e-11
1.812695e-07 5.162621e-06 5.190213e-11
1.812695e-07 6.364720e-06 4.193062e-11
1.812695e-07 7.846725e-06 3.390054e-11
1.812695e-07 9.673809e-06 2.742472e-11
1.812695e-07 1.192632e-05 2.219748e-11
1.812695e-07 1.470333e-05 1.797447e-11
1.812695e-07 1.812695e-05 1.455864e-11
