#KD=    4.140000e+02 [muM]
#Ebind= 1.180000e+01 [kT]
    CL0[muM]     CR0[muM]      CL[muM]
1.812695e-07 2.234775e-07 3.734448e-09
1.812695e-07 2.755135e-07 2.669788e-09
1.812695e-07 3.396660e-07 1.961502e-09
1.812695e-07 4.187561e-07 1.472206e-09
1.812695e-07 5.162621e-07 1.123391e-09
1.812695e-07 6.364720e-07 8.682816e-10
1.812695e-07 7.846725e-07 6.778327e-10
1.812695e-07 9.673809e-07 5.333006e-10
1.812695e-07 1.192632e-06 4.221676e-10
1.812695e-07 1.470333e-06 3.358180e-10
1.812695e-07 1.812695e-06 2.681593e-10
1.812695e-07 2.234775e-06 2.147887e-10
1.812695e-07 2.755135e-06 1.724631e-10
1.812695e-07 3.396660e-06 1.387497e-10
1.812695e-07 4.187561e-06 1.118021e-10
1.812695e-07 5.162621e-06 9.020293e-11
1.812695e-07 6.364720e-06 7.285154e-11
1.812695e-07 7.846725e-06 5.888537e-11
1.812695e-07 9.673809e-06 4.762871e-11
1.812695e-07 1.192632e-05 3.854524e-11
1.812695e-07 1.470333e-05 3.120669e-11
1.812695e-07 1.812695e-05 2.527460e-11
