#KD=    4.140000e+02 [muM]
#Ebind= 1.080000e+01 [kT]
    CL0[muM]     CR0[muM]      CL[muM]
1.812695e-07 4.187561e-08 1.134642e-07
1.812695e-07 5.162621e-08 1.011305e-07
1.812695e-07 6.364720e-08 8.774169e-08
1.812695e-07 7.846725e-08 7.385766e-08
1.812695e-07 9.673809e-08 6.028374e-08
1.812695e-07 1.192632e-07 4.789055e-08
1.812695e-07 1.470333e-07 3.732211e-08
1.812695e-07 1.812695e-07 2.880278e-08
1.812695e-07 2.234775e-07 2.218592e-08
1.812695e-07 2.755135e-07 1.714177e-08
1.812695e-07 3.396660e-07 1.331678e-08
1.812695e-07 4.187561e-07 1.040888e-08
1.812695e-07 5.162621e-07 8.184155e-09
1.812695e-07 6.364720e-07 6.469094e-09
1.812695e-07 7.846725e-07 5.136827e-09
1.812695e-07 9.673809e-07 4.094644e-09
1.812695e-07 1.192632e-06 3.274352e-09
1.812695e-07 1.470333e-06 2.625300e-09
1.812695e-07 1.812695e-06 2.109455e-09
1.812695e-07 2.234775e-06 1.697963e-09
1.812695e-07 2.755135e-06 1.368710e-09
1.812695e-07 3.396660e-06 1.104596e-09
1.812695e-07 4.187561e-06 8.922954e-10
1.812695e-07 5.162621e-06 7.213571e-10
1.812695e-07 6.364720e-06 5.835333e-10
1.812695e-07 7.846725e-06 4.722824e-10
1.812695e-07 9.673809e-06 3.824003e-10
1.812695e-07 1.192632e-05 3.097289e-10
1.812695e-07 1.470333e-05 2.509355e-10
1.812695e-07 1.812695e-05 2.033478e-10
