#KD=    4.140000e+02 [muM]
#Ebind= 1.140000e+01 [kT]
    CL0[muM]     CR0[muM]      CL[muM]
1.812695e-07 2.234775e-07 5.860856e-09
1.812695e-07 2.755135e-07 4.277028e-09
1.812695e-07 3.396660e-07 3.194258e-09
1.812695e-07 4.187561e-07 2.428487e-09
1.812695e-07 5.162621e-07 1.871808e-09
1.812695e-07 6.364720e-07 1.458145e-09
1.812695e-07 7.846725e-07 1.145343e-09
1.812695e-07 9.673809e-07 9.055005e-10
1.812695e-07 1.192632e-06 7.195571e-10
1.812695e-07 1.470333e-06 5.741215e-10
1.812695e-07 1.812695e-06 4.595613e-10
1.812695e-07 2.234775e-06 3.688103e-10
1.812695e-07 2.755135e-06 2.965924e-10
1.812695e-07 3.396660e-06 2.389104e-10
1.812695e-07 4.187561e-06 1.927035e-10
1.812695e-07 5.162621e-06 1.556009e-10
1.812695e-07 6.364720e-06 1.257498e-10
1.812695e-07 7.846725e-06 1.016969e-10
1.812695e-07 9.673809e-06 8.229185e-11
1.812695e-07 1.192632e-05 6.661958e-11
1.812695e-07 1.470333e-05 5.395138e-11
1.812695e-07 1.812695e-05 4.370623e-11
